time,ts_utc,ts_et,open,high,low,close
1759912200,2025-10-08 08:30:00+00:00,2025-10-08 04:30:00,25094.0,25108.5,25094.0,25108.25
1759913100,2025-10-08 08:45:00+00:00,2025-10-08 04:45:00,25108.25,25111.25,25071.25,25086.5
1759914000,2025-10-08 09:00:00+00:00,2025-10-08 05:00:00,25086.5,25097.75,25086.5,25090.5
1759914900,2025-10-08 09:15:00+00:00,2025-10-08 05:15:00,25090.75,25092.5,25074.0,25081.5
1759915800,2025-10-08 09:30:00+00:00,2025-10-08 05:30:00,25081.75,25095.75,25078.0,25091.5
1759916700,2025-10-08 09:45:00+00:00,2025-10-08 05:45:00,25091.25,25096.0,25082.75,25088.0
1759917600,2025-10-08 10:00:00+00:00,2025-10-08 06:00:00,25088.5,25092.5,25058.5,25077.5
1759918500,2025-10-08 10:15:00+00:00,2025-10-08 06:15:00,25077.75,25087.0,25076.25,25083.5
1759919400,2025-10-08 10:30:00+00:00,2025-10-08 06:30:00,25083.0,25095.75,25081.5,25088.5
1759920300,2025-10-08 10:45:00+00:00,2025-10-08 06:45:00,25088.25,25100.25,25088.0,25097.5
1759921200,2025-10-08 11:00:00+00:00,2025-10-08 07:00:00,25097.5,25104.5,25092.75,25094.0
1759922100,2025-10-08 11:15:00+00:00,2025-10-08 07:15:00,25093.25,25094.25,25058.5,25060.5
1759923000,2025-10-08 11:30:00+00:00,2025-10-08 07:30:00,25060.0,25084.75,25058.5,25077.25
1759923900,2025-10-08 11:45:00+00:00,2025-10-08 07:45:00,25077.0,25093.0,25074.5,25088.75
1759924800,2025-10-08 12:00:00+00:00,2025-10-08 08:00:00,25088.5,25089.5,25050.0,25050.5
1759925700,2025-10-08 12:15:00+00:00,2025-10-08 08:15:00,25050.5,25067.5,25042.75,25063.75
1759926600,2025-10-08 12:30:00+00:00,2025-10-08 08:30:00,25063.25,25067.25,25045.75,25064.5
1759927500,2025-10-08 12:45:00+00:00,2025-10-08 08:45:00,25064.25,25073.75,25057.5,25063.0
1759928400,2025-10-08 13:00:00+00:00,2025-10-08 09:00:00,25063.25,25078.25,25055.25,25075.75
1759929300,2025-10-08 13:15:00+00:00,2025-10-08 09:15:00,25075.5,25100.0,25074.75,25080.25
1759930200,2025-10-08 13:30:00+00:00,2025-10-08 09:30:00,25080.25,25152.75,25073.25,25132.75
1759931100,2025-10-08 13:45:00+00:00,2025-10-08 09:45:00,25132.0,25183.5,25127.5,25174.0
1759932000,2025-10-08 14:00:00+00:00,2025-10-08 10:00:00,25174.0,25231.0,25174.0,25210.0
1759932900,2025-10-08 14:15:00+00:00,2025-10-08 10:15:00,25210.25,25223.25,25184.0,25216.5
1759933800,2025-10-08 14:30:00+00:00,2025-10-08 10:30:00,25216.75,25226.0,25194.75,25196.75
1759934700,2025-10-08 14:45:00+00:00,2025-10-08 10:45:00,25196.75,25205.0,25172.75,25194.0
1759935600,2025-10-08 15:00:00+00:00,2025-10-08 11:00:00,25194.0,25217.5,25190.0,25211.0
1759936500,2025-10-08 15:15:00+00:00,2025-10-08 11:15:00,25211.0,25246.5,25200.5,25236.75
1759937400,2025-10-08 15:30:00+00:00,2025-10-08 11:30:00,25236.0,25248.0,25229.5,25237.75
1759938300,2025-10-08 15:45:00+00:00,2025-10-08 11:45:00,25237.25,25261.0,25237.25,25254.75
1759939200,2025-10-08 16:00:00+00:00,2025-10-08 12:00:00,25254.75,25268.75,25246.5,25265.75
1759940100,2025-10-08 16:15:00+00:00,2025-10-08 12:15:00,25265.75,25276.5,25248.5,25253.25
1759941000,2025-10-08 16:30:00+00:00,2025-10-08 12:30:00,25253.25,25253.75,25242.25,25249.25
1759941900,2025-10-08 16:45:00+00:00,2025-10-08 12:45:00,25249.0,25252.5,25233.5,25251.25
1759942800,2025-10-08 17:00:00+00:00,2025-10-08 13:00:00,25251.25,25256.5,25239.75,25250.75
1759943700,2025-10-08 17:15:00+00:00,2025-10-08 13:15:00,25250.75,25267.0,25249.0,25266.75
1759944600,2025-10-08 17:30:00+00:00,2025-10-08 13:30:00,25267.0,25273.25,25261.0,25263.0
1759945500,2025-10-08 17:45:00+00:00,2025-10-08 13:45:00,25263.25,25284.25,25261.75,25273.25
1759946400,2025-10-08 18:00:00+00:00,2025-10-08 14:00:00,25273.5,25297.0,25264.75,25291.0
1759947300,2025-10-08 18:15:00+00:00,2025-10-08 14:15:00,25290.75,25298.0,25281.0,25283.0
1759948200,2025-10-08 18:30:00+00:00,2025-10-08 14:30:00,25283.25,25293.75,25274.25,25275.75
1759949100,2025-10-08 18:45:00+00:00,2025-10-08 14:45:00,25275.5,25281.0,25265.5,25270.5
1759950000,2025-10-08 19:00:00+00:00,2025-10-08 15:00:00,25270.75,25295.75,25268.0,25294.5
1759950900,2025-10-08 19:15:00+00:00,2025-10-08 15:15:00,25294.5,25316.25,25294.0,25311.75
1759951800,2025-10-08 19:30:00+00:00,2025-10-08 15:30:00,25311.75,25319.0,25303.25,25306.5
1759952700,2025-10-08 19:45:00+00:00,2025-10-08 15:45:00,25306.25,25343.75,25302.5,25329.5
1759953600,2025-10-08 20:00:00+00:00,2025-10-08 16:00:00,25329.75,25338.0,25320.75,25333.25
1759954500,2025-10-08 20:15:00+00:00,2025-10-08 16:15:00,25332.5,25364.75,25331.0,25359.5
1759955400,2025-10-08 20:30:00+00:00,2025-10-08 16:30:00,25359.75,25363.5,25355.75,25359.25
1759956300,2025-10-08 20:45:00+00:00,2025-10-08 16:45:00,25359.25,25359.5,25351.0,25354.5
1759960800,2025-10-08 22:00:00+00:00,2025-10-08 18:00:00,25354.5,25368.0,25341.75,25364.5
1759961700,2025-10-08 22:15:00+00:00,2025-10-08 18:15:00,25363.75,25366.75,25353.5,25362.75
1759962600,2025-10-08 22:30:00+00:00,2025-10-08 18:30:00,25363.5,25367.75,25358.0,25366.0
1759963500,2025-10-08 22:45:00+00:00,2025-10-08 18:45:00,25366.25,25369.75,25361.75,25365.75
1759964400,2025-10-08 23:00:00+00:00,2025-10-08 19:00:00,25366.25,25378.0,25363.5,25377.0
1759965300,2025-10-08 23:15:00+00:00,2025-10-08 19:15:00,25376.5,25392.25,25375.5,25388.5
1759966200,2025-10-08 23:30:00+00:00,2025-10-08 19:30:00,25388.75,25393.0,25384.25,25387.25
1759967100,2025-10-08 23:45:00+00:00,2025-10-08 19:45:00,25387.0,25387.75,25373.5,25379.0
1759968000,2025-10-09 00:00:00+00:00,2025-10-08 20:00:00,25379.25,25379.25,25364.75,25366.5
1759968900,2025-10-09 00:15:00+00:00,2025-10-08 20:15:00,25366.5,25368.25,25357.0,25366.25
1759969800,2025-10-09 00:30:00+00:00,2025-10-08 20:30:00,25367.0,25369.25,25361.75,25365.75
1759970700,2025-10-09 00:45:00+00:00,2025-10-08 20:45:00,25365.5,25367.5,25358.75,25362.5
1759971600,2025-10-09 01:00:00+00:00,2025-10-08 21:00:00,25363.0,25369.75,25332.0,25333.5
1759972500,2025-10-09 01:15:00+00:00,2025-10-08 21:15:00,25333.25,25346.75,25327.25,25343.0
1759973400,2025-10-09 01:30:00+00:00,2025-10-08 21:30:00,25343.0,25343.0,25320.75,25329.75
1759974300,2025-10-09 01:45:00+00:00,2025-10-08 21:45:00,25329.75,25334.75,25325.25,25331.75
1759975200,2025-10-09 02:00:00+00:00,2025-10-08 22:00:00,25331.25,25332.0,25319.25,25327.5
1759976100,2025-10-09 02:15:00+00:00,2025-10-08 22:15:00,25327.75,25334.5,25320.25,25331.5
1759977000,2025-10-09 02:30:00+00:00,2025-10-08 22:30:00,25331.75,25339.0,25317.0,25321.5
1759977900,2025-10-09 02:45:00+00:00,2025-10-08 22:45:00,25321.5,25321.75,25307.25,25310.5
1759978800,2025-10-09 03:00:00+00:00,2025-10-08 23:00:00,25310.0,25321.5,25309.75,25320.75
1759979700,2025-10-09 03:15:00+00:00,2025-10-08 23:15:00,25321.5,25345.0,25319.75,25322.25
1759980600,2025-10-09 03:30:00+00:00,2025-10-08 23:30:00,25322.75,25333.25,25319.25,25330.5
1759981500,2025-10-09 03:45:00+00:00,2025-10-08 23:45:00,25331.0,25334.75,25325.25,25327.0
1759982400,2025-10-09 04:00:00+00:00,2025-10-09 00:00:00,25327.25,25329.5,25324.0,25327.25
1759983300,2025-10-09 04:15:00+00:00,2025-10-09 00:15:00,25327.25,25341.0,25326.25,25336.0
1759984200,2025-10-09 04:30:00+00:00,2025-10-09 00:30:00,25335.5,25336.5,25327.5,25336.0
1759985100,2025-10-09 04:45:00+00:00,2025-10-09 00:45:00,25336.25,25342.5,25333.0,25340.5
1759986000,2025-10-09 05:00:00+00:00,2025-10-09 01:00:00,25341.0,25351.0,25335.75,25347.25
1759986900,2025-10-09 05:15:00+00:00,2025-10-09 01:15:00,25347.5,25360.0,25344.0,25357.0
1759987800,2025-10-09 05:30:00+00:00,2025-10-09 01:30:00,25357.25,25364.25,25351.25,25352.25
1759988700,2025-10-09 05:45:00+00:00,2025-10-09 01:45:00,25352.5,25355.5,25340.5,25355.5
1759989600,2025-10-09 06:00:00+00:00,2025-10-09 02:00:00,25355.5,25365.75,25352.25,25365.75
1759990500,2025-10-09 06:15:00+00:00,2025-10-09 02:15:00,25365.5,25368.0,25346.75,25348.0
1759991400,2025-10-09 06:30:00+00:00,2025-10-09 02:30:00,25348.5,25359.75,25346.75,25353.25
1759992300,2025-10-09 06:45:00+00:00,2025-10-09 02:45:00,25353.0,25356.25,25326.25,25337.25
1759993200,2025-10-09 07:00:00+00:00,2025-10-09 03:00:00,25336.75,25349.25,25332.75,25345.0
1759994100,2025-10-09 07:15:00+00:00,2025-10-09 03:15:00,25344.75,25347.0,25332.0,25333.75
1759995000,2025-10-09 07:30:00+00:00,2025-10-09 03:30:00,25334.0,25338.75,25322.75,25337.25
1759995900,2025-10-09 07:45:00+00:00,2025-10-09 03:45:00,25337.5,25345.75,25335.75,25337.75
1759996800,2025-10-09 08:00:00+00:00,2025-10-09 04:00:00,25337.0,25343.75,25317.25,25322.75
1759997700,2025-10-09 08:15:00+00:00,2025-10-09 04:15:00,25322.5,25334.5,25311.75,25327.25
1759998600,2025-10-09 08:30:00+00:00,2025-10-09 04:30:00,25327.25,25327.5,25298.5,25304.0
1759999500,2025-10-09 08:45:00+00:00,2025-10-09 04:45:00,25304.0,25315.0,25294.25,25301.0
1760000400,2025-10-09 09:00:00+00:00,2025-10-09 05:00:00,25301.0,25326.25,25295.5,25324.75
1760001300,2025-10-09 09:15:00+00:00,2025-10-09 05:15:00,25324.75,25326.25,25313.5,25321.0
1760002200,2025-10-09 09:30:00+00:00,2025-10-09 05:30:00,25321.25,25339.0,25319.5,25329.75
1760003100,2025-10-09 09:45:00+00:00,2025-10-09 05:45:00,25329.25,25331.0,25319.75,25320.75
1760004000,2025-10-09 10:00:00+00:00,2025-10-09 06:00:00,25321.0,25332.25,25311.0,25329.0
1760004900,2025-10-09 10:15:00+00:00,2025-10-09 06:15:00,25329.25,25332.75,25308.25,25309.5
1760005800,2025-10-09 10:30:00+00:00,2025-10-09 06:30:00,25309.25,25316.5,25303.75,25309.25
1760006700,2025-10-09 10:45:00+00:00,2025-10-09 06:45:00,25309.5,25321.75,25305.0,25318.0
1760007600,2025-10-09 11:00:00+00:00,2025-10-09 07:00:00,25317.75,25329.75,25316.25,25322.75
1760008500,2025-10-09 11:15:00+00:00,2025-10-09 07:15:00,25322.75,25336.5,25318.25,25335.25
1760009400,2025-10-09 11:30:00+00:00,2025-10-09 07:30:00,25334.75,25341.5,25321.5,25323.25
1760010300,2025-10-09 11:45:00+00:00,2025-10-09 07:45:00,25322.5,25329.5,25312.25,25313.75
1760011200,2025-10-09 12:00:00+00:00,2025-10-09 08:00:00,25313.75,25327.25,25310.5,25314.0
1760012100,2025-10-09 12:15:00+00:00,2025-10-09 08:15:00,25314.0,25326.25,25312.75,25325.5
1760013000,2025-10-09 12:30:00+00:00,2025-10-09 08:30:00,25326.25,25331.0,25316.25,25327.5
1760013900,2025-10-09 12:45:00+00:00,2025-10-09 08:45:00,25327.75,25334.25,25317.25,25332.5
1760014800,2025-10-09 13:00:00+00:00,2025-10-09 09:00:00,25332.5,25334.5,25314.5,25316.0
1760015700,2025-10-09 13:15:00+00:00,2025-10-09 09:15:00,25316.0,25337.25,25315.75,25329.0
1760016600,2025-10-09 13:30:00+00:00,2025-10-09 09:30:00,25329.0,25334.75,25258.75,25276.25
1760017500,2025-10-09 13:45:00+00:00,2025-10-09 09:45:00,25276.0,25317.0,25250.0,25279.0
1760018400,2025-10-09 14:00:00+00:00,2025-10-09 10:00:00,25279.5,25289.0,25261.25,25271.0
1760019300,2025-10-09 14:15:00+00:00,2025-10-09 10:15:00,25271.25,25276.75,25245.25,25251.75
1760020200,2025-10-09 14:30:00+00:00,2025-10-09 10:30:00,25252.25,25253.0,25200.5,25202.75
1760021100,2025-10-09 14:45:00+00:00,2025-10-09 10:45:00,25202.5,25259.75,25193.5,25250.5
1760022000,2025-10-09 15:00:00+00:00,2025-10-09 11:00:00,25250.5,25267.5,25241.0,25256.75
1760022900,2025-10-09 15:15:00+00:00,2025-10-09 11:15:00,25257.25,25274.25,25222.25,25228.0
1760023800,2025-10-09 15:30:00+00:00,2025-10-09 11:30:00,25227.5,25236.0,25197.5,25216.5
1760024700,2025-10-09 15:45:00+00:00,2025-10-09 11:45:00,25216.75,25274.75,25215.5,25263.0
1760025600,2025-10-09 16:00:00+00:00,2025-10-09 12:00:00,25263.25,25274.25,25254.25,25265.0
1760026500,2025-10-09 16:15:00+00:00,2025-10-09 12:15:00,25265.0,25273.25,25234.5,25254.25
1760027400,2025-10-09 16:30:00+00:00,2025-10-09 12:30:00,25254.5,25261.75,25217.25,25240.25
1760028300,2025-10-09 16:45:00+00:00,2025-10-09 12:45:00,25240.0,25260.25,25196.0,25203.75
1760029200,2025-10-09 17:00:00+00:00,2025-10-09 13:00:00,25204.25,25232.5,25188.75,25200.25
1760030100,2025-10-09 17:15:00+00:00,2025-10-09 13:15:00,25200.75,25214.75,25169.75,25176.25
1760031000,2025-10-09 17:30:00+00:00,2025-10-09 13:30:00,25176.5,25212.25,25160.75,25199.5
1760031900,2025-10-09 17:45:00+00:00,2025-10-09 13:45:00,25199.25,25218.75,25192.0,25215.75
1760032800,2025-10-09 18:00:00+00:00,2025-10-09 14:00:00,25215.25,25219.0,25183.0,25208.0
1760033700,2025-10-09 18:15:00+00:00,2025-10-09 14:15:00,25207.75,25234.5,25203.5,25213.25
1760034600,2025-10-09 18:30:00+00:00,2025-10-09 14:30:00,25213.25,25223.75,25205.25,25219.75
1760035500,2025-10-09 18:45:00+00:00,2025-10-09 14:45:00,25220.5,25242.75,25212.25,25235.0
1760036400,2025-10-09 19:00:00+00:00,2025-10-09 15:00:00,25235.25,25260.75,25233.25,25248.0
1760037300,2025-10-09 19:15:00+00:00,2025-10-09 15:15:00,25248.5,25270.5,25239.5,25265.0
1760038200,2025-10-09 19:30:00+00:00,2025-10-09 15:30:00,25265.25,25284.0,25262.5,25275.0
1760039100,2025-10-09 19:45:00+00:00,2025-10-09 15:45:00,25275.0,25295.5,25268.75,25294.75
1760040000,2025-10-09 20:00:00+00:00,2025-10-09 16:00:00,25294.5,25300.0,25283.25,25285.0
1760040900,2025-10-09 20:15:00+00:00,2025-10-09 16:15:00,25285.25,25286.25,25274.75,25277.25
1760041800,2025-10-09 20:30:00+00:00,2025-10-09 16:30:00,25277.5,25283.75,25270.25,25282.75
1760042700,2025-10-09 20:45:00+00:00,2025-10-09 16:45:00,25282.5,25288.0,25275.75,25287.5
1760047200,2025-10-09 22:00:00+00:00,2025-10-09 18:00:00,25284.75,25309.5,25284.5,25294.25
1760048100,2025-10-09 22:15:00+00:00,2025-10-09 18:15:00,25294.5,25303.5,25291.75,25298.75
1760049000,2025-10-09 22:30:00+00:00,2025-10-09 18:30:00,25299.25,25321.5,25298.75,25320.75
1760049900,2025-10-09 22:45:00+00:00,2025-10-09 18:45:00,25320.25,25320.75,25311.0,25319.0
1760050800,2025-10-09 23:00:00+00:00,2025-10-09 19:00:00,25319.0,25324.0,25309.5,25313.75
1760051700,2025-10-09 23:15:00+00:00,2025-10-09 19:15:00,25313.75,25321.25,25312.5,25316.5
1760052600,2025-10-09 23:30:00+00:00,2025-10-09 19:30:00,25316.5,25320.25,25310.75,25316.75
1760053500,2025-10-09 23:45:00+00:00,2025-10-09 19:45:00,25317.0,25335.75,25316.75,25335.0
1760054400,2025-10-10 00:00:00+00:00,2025-10-09 20:00:00,25335.5,25346.0,25322.25,25326.75
1760055300,2025-10-10 00:15:00+00:00,2025-10-09 20:15:00,25326.0,25328.75,25322.25,25325.0
1760056200,2025-10-10 00:30:00+00:00,2025-10-09 20:30:00,25325.0,25329.75,25321.25,25324.75
1760057100,2025-10-10 00:45:00+00:00,2025-10-09 20:45:00,25324.5,25340.0,25323.5,25336.5
1760058000,2025-10-10 01:00:00+00:00,2025-10-09 21:00:00,25336.5,25339.25,25333.0,25335.0
1760058900,2025-10-10 01:15:00+00:00,2025-10-09 21:15:00,25335.25,25349.75,25335.25,25348.25
1760059800,2025-10-10 01:30:00+00:00,2025-10-09 21:30:00,25348.0,25349.0,25340.5,25344.75
1760060700,2025-10-10 01:45:00+00:00,2025-10-09 21:45:00,25344.5,25352.75,25341.75,25351.75
1760061600,2025-10-10 02:00:00+00:00,2025-10-09 22:00:00,25351.25,25351.5,25344.25,25345.75
1760062500,2025-10-10 02:15:00+00:00,2025-10-09 22:15:00,25345.75,25350.75,25343.5,25349.0
1760063400,2025-10-10 02:30:00+00:00,2025-10-09 22:30:00,25349.25,25356.25,25347.75,25350.75
1760064300,2025-10-10 02:45:00+00:00,2025-10-09 22:45:00,25350.5,25351.5,25336.0,25338.0
1760065200,2025-10-10 03:00:00+00:00,2025-10-09 23:00:00,25337.75,25341.75,25325.0,25332.5
1760066100,2025-10-10 03:15:00+00:00,2025-10-09 23:15:00,25332.5,25335.75,25324.0,25326.5
1760067000,2025-10-10 03:30:00+00:00,2025-10-09 23:30:00,25326.5,25330.0,25322.25,25325.0
1760067900,2025-10-10 03:45:00+00:00,2025-10-09 23:45:00,25325.25,25326.5,25310.0,25317.25
1760068800,2025-10-10 04:00:00+00:00,2025-10-10 00:00:00,25317.25,25323.75,25316.25,25322.25
1760069700,2025-10-10 04:15:00+00:00,2025-10-10 00:15:00,25322.25,25326.25,25314.75,25324.5
1760070600,2025-10-10 04:30:00+00:00,2025-10-10 00:30:00,25324.25,25327.25,25318.0,25319.5
1760071500,2025-10-10 04:45:00+00:00,2025-10-10 00:45:00,25320.0,25320.0,25299.75,25307.25
1760072400,2025-10-10 05:00:00+00:00,2025-10-10 01:00:00,25307.0,25314.0,25296.25,25313.25
1760073300,2025-10-10 05:15:00+00:00,2025-10-10 01:15:00,25313.25,25322.75,25310.5,25317.0
1760074200,2025-10-10 05:30:00+00:00,2025-10-10 01:30:00,25317.75,25346.0,25317.25,25329.25
1760075100,2025-10-10 05:45:00+00:00,2025-10-10 01:45:00,25329.75,25336.25,25325.25,25333.25
1760076000,2025-10-10 06:00:00+00:00,2025-10-10 02:00:00,25333.5,25351.75,25331.75,25351.75
1760076900,2025-10-10 06:15:00+00:00,2025-10-10 02:15:00,25351.25,25354.25,25337.5,25338.5
1760077800,2025-10-10 06:30:00+00:00,2025-10-10 02:30:00,25338.75,25345.25,25300.5,25322.25
1760078700,2025-10-10 06:45:00+00:00,2025-10-10 02:45:00,25323.25,25327.75,25294.5,25304.5
1760079600,2025-10-10 07:00:00+00:00,2025-10-10 03:00:00,25304.75,25322.5,25302.25,25310.5
1760080500,2025-10-10 07:15:00+00:00,2025-10-10 03:15:00,25310.75,25324.75,25298.25,25318.0
1760081400,2025-10-10 07:30:00+00:00,2025-10-10 03:30:00,25318.75,25326.5,25308.25,25317.25
1760082300,2025-10-10 07:45:00+00:00,2025-10-10 03:45:00,25317.75,25320.5,25303.25,25318.5
1760083200,2025-10-10 08:00:00+00:00,2025-10-10 04:00:00,25318.5,25335.5,25312.25,25333.5
1760084100,2025-10-10 08:15:00+00:00,2025-10-10 04:15:00,25333.0,25335.25,25321.75,25328.0
1760085000,2025-10-10 08:30:00+00:00,2025-10-10 04:30:00,25327.25,25338.5,25322.0,25335.5
1760085900,2025-10-10 08:45:00+00:00,2025-10-10 04:45:00,25336.0,25342.5,25335.0,25336.25
1760086800,2025-10-10 09:00:00+00:00,2025-10-10 05:00:00,25336.5,25339.25,25290.0,25312.0
1760087700,2025-10-10 09:15:00+00:00,2025-10-10 05:15:00,25311.5,25318.25,25301.5,25302.5
1760088600,2025-10-10 09:30:00+00:00,2025-10-10 05:30:00,25302.0,25307.75,25284.0,25287.5
1760089500,2025-10-10 09:45:00+00:00,2025-10-10 05:45:00,25288.0,25295.0,25251.25,25256.5
1760090400,2025-10-10 10:00:00+00:00,2025-10-10 06:00:00,25256.0,25289.25,25253.75,25282.5
1760091300,2025-10-10 10:15:00+00:00,2025-10-10 06:15:00,25283.0,25294.75,25278.0,25285.75
1760092200,2025-10-10 10:30:00+00:00,2025-10-10 06:30:00,25285.5,25296.0,25274.5,25295.5
1760093100,2025-10-10 10:45:00+00:00,2025-10-10 06:45:00,25295.5,25301.25,25283.25,25300.75
1760094000,2025-10-10 11:00:00+00:00,2025-10-10 07:00:00,25300.0,25314.5,25299.5,25310.0
1760094900,2025-10-10 11:15:00+00:00,2025-10-10 07:15:00,25310.5,25313.25,25305.5,25311.25
1760095800,2025-10-10 11:30:00+00:00,2025-10-10 07:30:00,25310.5,25322.5,25303.0,25314.25
1760096700,2025-10-10 11:45:00+00:00,2025-10-10 07:45:00,25314.0,25323.75,25312.5,25322.75
1760097600,2025-10-10 12:00:00+00:00,2025-10-10 08:00:00,25322.75,25334.75,25316.5,25331.0
1760098500,2025-10-10 12:15:00+00:00,2025-10-10 08:15:00,25330.75,25333.5,25322.0,25326.25
1760099400,2025-10-10 12:30:00+00:00,2025-10-10 08:30:00,25325.75,25330.75,25293.5,25296.25
1760100300,2025-10-10 12:45:00+00:00,2025-10-10 08:45:00,25296.5,25305.5,25288.5,25298.0
1760101200,2025-10-10 13:00:00+00:00,2025-10-10 09:00:00,25297.75,25314.0,25297.25,25311.5
1760102100,2025-10-10 13:15:00+00:00,2025-10-10 09:15:00,25311.5,25318.0,25295.5,25313.75
1760103000,2025-10-10 13:30:00+00:00,2025-10-10 09:30:00,25313.25,25376.75,25293.75,25368.5
1760103900,2025-10-10 13:45:00+00:00,2025-10-10 09:45:00,25368.5,25388.0,25325.75,25357.5
1760104800,2025-10-10 14:00:00+00:00,2025-10-10 10:00:00,25357.25,25371.25,25313.5,25328.75
1760105700,2025-10-10 14:15:00+00:00,2025-10-10 10:15:00,25328.5,25357.75,25301.75,25334.75
1760106600,2025-10-10 14:30:00+00:00,2025-10-10 10:30:00,25335.5,25348.25,25315.5,25340.25
1760107500,2025-10-10 14:45:00+00:00,2025-10-10 10:45:00,25339.75,25359.75,25128.0,25194.0
1760108400,2025-10-10 15:00:00+00:00,2025-10-10 11:00:00,25194.0,25195.75,24980.5,25063.0
1760109300,2025-10-10 15:15:00+00:00,2025-10-10 11:15:00,25062.75,25078.25,24802.75,24820.75
1760110200,2025-10-10 15:30:00+00:00,2025-10-10 11:30:00,24822.25,24865.5,24667.25,24861.0
1760111100,2025-10-10 15:45:00+00:00,2025-10-10 11:45:00,24860.5,24908.75,24772.0,24828.0
1760112000,2025-10-10 16:00:00+00:00,2025-10-10 12:00:00,24826.25,24827.75,24752.75,24816.25
1760112900,2025-10-10 16:15:00+00:00,2025-10-10 12:15:00,24816.75,24847.5,24743.25,24789.0
1760113800,2025-10-10 16:30:00+00:00,2025-10-10 12:30:00,24788.5,24834.75,24722.75,24735.75
1760114700,2025-10-10 16:45:00+00:00,2025-10-10 12:45:00,24734.5,24759.5,24647.75,24658.0
1760115600,2025-10-10 17:00:00+00:00,2025-10-10 13:00:00,24657.5,24678.0,24603.5,24623.5
1760116500,2025-10-10 17:15:00+00:00,2025-10-10 13:15:00,24624.75,24720.5,24616.0,24713.25
1760117400,2025-10-10 17:30:00+00:00,2025-10-10 13:30:00,24713.25,24751.0,24694.0,24708.5
1760118300,2025-10-10 17:45:00+00:00,2025-10-10 13:45:00,24707.75,24715.75,24645.75,24679.25
1760119200,2025-10-10 18:00:00+00:00,2025-10-10 14:00:00,24679.75,24692.5,24642.75,24688.5
1760120100,2025-10-10 18:15:00+00:00,2025-10-10 14:15:00,24688.25,24718.75,24653.75,24668.25
1760121000,2025-10-10 18:30:00+00:00,2025-10-10 14:30:00,24667.5,24687.25,24624.5,24627.25
1760121900,2025-10-10 18:45:00+00:00,2025-10-10 14:45:00,24627.5,24659.25,24571.5,24588.5
1760122800,2025-10-10 19:00:00+00:00,2025-10-10 15:00:00,24589.0,24635.5,24555.0,24570.0
1760123700,2025-10-10 19:15:00+00:00,2025-10-10 15:15:00,24569.5,24590.5,24512.25,24531.0
1760124600,2025-10-10 19:30:00+00:00,2025-10-10 15:30:00,24532.0,24546.0,24447.0,24535.5
1760125500,2025-10-10 19:45:00+00:00,2025-10-10 15:45:00,24535.75,24557.0,24384.25,24402.75
1760126400,2025-10-10 20:00:00+00:00,2025-10-10 16:00:00,24402.25,24448.0,24392.5,24442.0
1760127300,2025-10-10 20:15:00+00:00,2025-10-10 16:15:00,24441.75,24444.75,24414.5,24443.75
1760128200,2025-10-10 20:30:00+00:00,2025-10-10 16:30:00,24443.5,24445.0,24419.5,24420.0
1760129100,2025-10-10 20:45:00+00:00,2025-10-10 16:45:00,24420.0,24424.75,24157.75,24188.25
1760306400,2025-10-12 22:00:00+00:00,2025-10-12 18:00:00,24482.0,24774.0,24482.0,24686.5
1760307300,2025-10-12 22:15:00+00:00,2025-10-12 18:15:00,24686.75,24740.25,24680.0,24689.5
1760308200,2025-10-12 22:30:00+00:00,2025-10-12 18:30:00,24689.75,24714.5,24668.75,24693.0
1760309100,2025-10-12 22:45:00+00:00,2025-10-12 18:45:00,24693.0,24709.5,24670.0,24689.5
1760310000,2025-10-12 23:00:00+00:00,2025-10-12 19:00:00,24689.25,24720.0,24651.5,24704.75
1760310900,2025-10-12 23:15:00+00:00,2025-10-12 19:15:00,24705.25,24738.75,24675.0,24735.0
1760311800,2025-10-12 23:30:00+00:00,2025-10-12 19:30:00,24735.75,24763.0,24722.25,24743.5
1760312700,2025-10-12 23:45:00+00:00,2025-10-12 19:45:00,24742.75,24794.25,24740.0,24786.0
1760313600,2025-10-13 00:00:00+00:00,2025-10-12 20:00:00,24786.75,24795.0,24756.0,24782.25
1760314500,2025-10-13 00:15:00+00:00,2025-10-12 20:15:00,24782.25,24807.5,24776.0,24787.25
1760315400,2025-10-13 00:30:00+00:00,2025-10-12 20:30:00,24787.0,24812.0,24778.0,24809.75
1760316300,2025-10-13 00:45:00+00:00,2025-10-12 20:45:00,24809.75,24833.75,24805.5,24826.75
1760317200,2025-10-13 01:00:00+00:00,2025-10-12 21:00:00,24827.25,24848.25,24821.5,24824.25
1760318100,2025-10-13 01:15:00+00:00,2025-10-12 21:15:00,24824.0,24845.0,24822.25,24840.5
1760319000,2025-10-13 01:30:00+00:00,2025-10-12 21:30:00,24840.75,24855.0,24827.0,24846.75
1760319900,2025-10-13 01:45:00+00:00,2025-10-12 21:45:00,24846.75,24855.75,24845.5,24853.0
1760320800,2025-10-13 02:00:00+00:00,2025-10-12 22:00:00,24852.5,24855.25,24831.0,24841.0
1760321700,2025-10-13 02:15:00+00:00,2025-10-12 22:15:00,24841.75,24850.0,24833.5,24846.75
1760322600,2025-10-13 02:30:00+00:00,2025-10-12 22:30:00,24847.5,24852.75,24833.75,24834.5
1760323500,2025-10-13 02:45:00+00:00,2025-10-12 22:45:00,24834.5,24844.0,24805.25,24806.5
